0.964087,0.29601
0.0178192,0.406815
0.145236,0.293132
0.620501,0.638043
0.926307,0.158387
0.831191,0.319396
0.916745,0.682967
0.855358,0.418947
0.0327491,0.91292
0.823868,0.152493
0.134091,0.392275
0.887634,0.973593
0.510337,0.918416
0.631123,0.691015
0.882458,0.90344
0.450147,0.846546
0.19945,0.467966
0.253361,0.344686
0.761098,0.873862
0.982729,0.687405
0.032249,0.81392
0.00680104,0.948994
0.496887,0.862159
0.367941,0.529637
0.775079,0.191809
0.68213,0.90917
0.584084,0.569764
0.882763,0.094421
0.48818,0.513887
0.785436,0.370638
0.417327,0.235583
0.217184,0.616777
0.703549,0.470545
0.961462,0.464648
0.344407,0.944191
0.152053,0.376656
0.758112,0.158854
0.325651,0.254999
0.0210133,0.693591
0.784635,0.796092
0.8854,0.466765
0.705262,0.469484
0.0365291,0.588025
0.563905,0.524709
0.101912,0.349342
0.895347,0.519239
0.584925,0.11253
0.136015,0.288474
0.583075,0.0974772
0.753122,0.927483
0.0416684,0.905175
0.304139,0.79978
0.0640291,0.62979
0.0547788,0.0850424
0.323381,0.839414
0.881134,0.208781
0.30618,0.586396
0.678266,0.342709
0.174422,0.242171
0.867417,0.276334
0.591513,0.762764
0.795572,0.176438
0.875295,0.931587
0.464912,0.45837
0.0290646,0.218033
0.385853,0.070733
0.123208,0.689992
0.870513,0.187238
0.319781,0.925292
0.27228,0.643162
0.764706,0.153414
0.851943,0.0708857
0.739811,0.530209
0.413594,0.914233
0.77238,0.281012
0.190566,0.363893
0.0437759,0.986139
0.540331,0.91907
0.917726,0.00524245
0.37744,0.946791
0.223276,0.763293
0.0175236,0.346484
0.453284,0.888037
0.533722,0.773065
0.813328,0.806002
0.416228,0.578034
0.959416,0.268171
0.64892,0.699227
0.79838,0.0625144
0.613459,0.570761
0.343526,0.804026
0.934654,0.387302
0.790164,0.474985
0.306373,0.70789
0.480227,0.683813
0.654681,0.703503
0.447106,0.672204
0.0499872,0.90039
0.560241,0.583709
0.673456,0.373569
0.389711,0.0896832
0.951604,0.349127
0.357854,0.600523
0.0483538,0.156235
0.663038,0.661813
0.726995,0.00656403
0.465839,0.661649
0.393866,0.256003
0.136634,0.700239
0.963893,0.616861
0.384052,0.618574
0.320363,0.831157
0.290779,0.370351
0.731547,0.85102
0.95406,0.405003
0.224589,0.343771
0.494686,0.176193
0.692897,0.85254
0.776716,0.741251
0.00877476,0.439754
0.403064,0.73577
0.446318,0.868903
0.397419,0.840184
0.124906,0.534052
0.540423,0.0887998
0.150913,0.924474
0.707374,0.471276
0.755631,0.998153
0.841627,0.487179
0.849172,0.795687
0.892181,0.0737614
0.139457,0.386867
0.249954,0.832355
0.239408,0.0266699
0.573606,0.248182
0.466424,0.97667
0.983952,0.912741
0.845573,0.381371
0.752925,0.97048
0.915423,0.293348
0.0592796,0.0663363
0.217822,0.766654
0.537613,0.973453
0.764806,0.37924
0.460632,0.613979
0.174926,0.352813
0.68774,0.314384
0.739681,0.937694
0.146738,0.979088
0.964364,0.720344
0.227271,0.430788
0.697014,0.211223
0.343529,0.542587
0.592594,0.0964544
0.513067,0.508017
0.389802,0.572347
0.574354,0.607624
0.339001,0.111966
0.581078,0.103807
0.491206,0.0417098
0.717786,0.666132
0.394523,0.405526
0.980516,0.134204
0.34322,0.127254
0.113292,0.307584
0.847598,0.340563
0.738371,0.544612
0.551786,0.0819004
0.0871994,0.14438
0.178355,0.600267
0.652397,0.568157
0.172614,0.226751
0.175782,0.511614
0.338717,0.756859
0.615421,0.829923
0.798569,0.333207
0.496056,0.193092
0.738732,0.476572
0.327296,0.0819523
0.603826,0.440588
0.389536,0.451424
0.781151,0.127908
0.996035,0.332936
0.209808,0.0832348
0.477316,0.388163
0.683501,0.129713
0.95632,0.856115
0.356464,0.132101
0.367729,0.695181
0.888961,0.98315
0.525105,0.68753
0.316357,0.0211605
0.880622,0.055089
0.497732,0.207918
0.137041,0.101558
0.648507,0.526577
0.552981,0.429658
0.654485,0.549017
0.762594,0.864293
0.632252,0.23991
0.252456,0.315753
0.369623,0.208776
0.171868,0.726087
0.340877,0.539597
0.421269,0.229838
0.522747,0.946374
0.917368,0.839104
0.967534,0.79799
0.894193,0.465266
0.00590891,0.031234
0.566824,0.654416
0.557811,0.119805
0.0840731,0.212296
0.668822,0.846667
0.0765891,0.301073
0.0865772,0.329045
0.616826,0.4562
0.53782,0.788694
0.182288,0.878698
0.328291,0.603557
0.108536,0.851038
0.54993,0.0259036
0.690142,0.517464
0.823894,0.584335
0.98273,0.829803
0.615569,0.549554
0.484219,0.17338
0.669359,0.568292
0.385677,0.338181
0.414959,0.462266
0.639254,0.501536
0.79131,0.25608
0.957736,0.329131
0.0447742,0.140024
0.207829,0.373065
0.743581,0.316364
0.224104,0.293511
0.342268,0.914246
0.810975,0.166162
0.498581,0.793705
0.995965,0.11415
0.343259,0.480183
0.28753,0.0126182
0.0484748,0.673207
0.350799,0.463433
0.135473,0.990053
0.964969,0.926783
0.246132,0.922706
0.255914,0.290907
0.0627298,0.463743
0.663972,0.806311
0.780107,0.888076
0.0998216,0.122374
0.802322,0.910797
0.288536,0.300903
0.704502,0.284501
0.415054,0.0477614
0.764684,0.702584
0.0603796,0.813159
0.375791,0.411178
0.276592,0.511263
0.401231,0.241562
0.438047,0.647363
0.164267,0.693961
0.93827,0.226997
0.157703,0.602242
0.0333077,0.93781
0.490318,0.133129
0.060184,0.292641
0.0439261,0.34872
0.593544,0.748428
0.633221,0.0085976
0.79619,0.397905
0.711182,0.856569
0.211064,0.0869725
0.267747,0.487656
0.598236,0.668978
0.729218,0.0362825
0.316342,0.893485
0.730243,0.254612
0.120482,0.887946
0.856854,0.15379
0.825756,0.347172
0.286919,0.88594
0.639813,0.330845
0.23466,0.233357
0.0792736,0.867881
0.241954,0.875463
0.265786,0.953136
0.732032,0.47685
0.0401083,0.99978
0.964506,0.638344
0.668758,0.693724
0.674627,0.9851
0.587209,0.40487
0.239711,0.707691
0.292816,0.0965653
0.861481,0.118571
0.443737,0.1484
0.00451125,0.08355
0.479246,0.239171
0.316907,0.558519
0.107052,0.558861
0.433983,0.372838
0.511997,0.166015
0.849687,0.552105
0.165794,0.814193
0.190449,0.834552
0.507917,0.865076
0.819652,0.0951254
0.269946,0.0593636
0.802817,0.562761
0.155929,0.664298
0.681333,0.599666
0.812698,0.685844
0.683216,0.291944
0.925015,0.000122999
0.850464,0.0320671
0.558984,0.284446
0.404905,0.0709806
0.450461,0.254592
0.623086,0.616255
0.0687846,0.813535
0.450808,0.576701
0.678611,0.27046
0.671827,0.948557
0.329824,0.474643
0.511318,0.485753
0.138941,0.192651
0.0854189,0.951639
0.878495,0.768635
0.243583,0.80351
0.768758,0.0940467
0.835577,0.327742
0.378493,0.240482
0.398723,0.828954
0.495073,0.0218084
0.445209,0.563858
0.835343,0.896017
